Reporting Period	Peer Group Description	Peer Group	UBPSE885	UBPSFB80	UBPSFB82	UBPSE880	UBPSE892	UBPSE886	UBPSE658	UBPSE883	UBPSE889	UBPSE891	UBPSFB78	UBPSD647	UBPSE894	UBPSE884	UBPSFB81	UBPSE392	UBPSE895	UBPSE881	UBPSD490	UBPSE893	UBPSD649	UBPSE882	UBPSFB83	UBPSD646	UBPSE663	UBPSD650	UBPSE887	UBPSE657	UBPSE888	UBPSE890	UBPSE632	UBPSFB79	UBPSD648	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Minnesota	MNNDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Missouri	MONDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in New York	NYNDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Ohio	OHNDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Oregon	ORNDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Pennsylvania	PANDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in South Dakota	SDNDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Texas	TXNDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Utah	UTNDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Virginia	VANDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in West Virginia	WVNDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Wisconsin	WINDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	Bankers banks	301	0.7299	0.0000	0.0000	9.5848	71.4717	10.4771	26.7177	40.6086	8.4681	0.0000	25.7750	197.0589	0.0000	273.9702	0.0087	123.3983	0.0000	30.2863	43.3743	7.3503	237.6675	164.0069	0.0000	10.0905	0.7260	55.1644	42.2867	38.8177	13.6030	10.7620	4.5565	0.2166	45.4776	
6/30/2018 11:59:59 PM	Bankers banks	BKR	0.7299	0.0000	0.0000	9.5848	71.4717	10.4771	26.7177	40.6086	8.4681	0.0000	25.7750	197.0589	0.0000	273.9702	0.0087	123.3983	0.0000	30.2863	43.3743	7.3503	237.6675	164.0069	0.0000	10.0905	0.7260	55.1644	42.2867	38.8177	13.6030	10.7620	4.5565	0.2166	45.4776	
6/30/2018 11:59:59 PM	Credit card specialty banks having assets between $1 billion and $3 billion	202	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	371.3620	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0117	0.0000	435.3907	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	Credit card specialty banks having assets greater than $ 3 billion	201	0.0024	0.0000	0.0000	0.0000	0.4601	0.0530	0.5179	0.0002	508.1824	6.3034	0.0994	0.1154	0.0000	0.5568	0.0000	0.0317	0.0768	0.0069	0.0000	0.0000	0.1156	0.0319	0.0000	0.0000	0.0004	0.0188	35.3860	0.0000	538.7216	0.0307	0.0000	0.4180	0.0188	
6/30/2018 11:59:59 PM	Credit card specialty banks having assets less than $1 billion	203	0.0000	0.0000	0.0000	0.0058	0.4805	1.7164	0.0404	0.0000	358.6234	0.0000	0.0404	5.5879	0.0000	5.3271	0.0910	0.2151	0.3071	0.0000	5.0657	0.0225	5.5879	0.2151	0.0450	1.6152	0.0000	1.7818	47.3447	0.0000	358.8997	0.0929	5.0657	0.0000	1.7818	
6/30/2018 11:59:59 PM	Denovo banks opened in 2015 having assets less than $750 million	2015	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	31.4954	82.2781	0.0000	0.0000	31.4954	308.5467	0.0000	422.3202	0.0000	179.4122	0.0000	67.2768	61.8575	0.0000	390.8248	261.6904	0.0000	11.4678	0.0000	72.4555	118.2013	47.6481	0.0000	0.0000	14.2094	0.0000	57.2019	
6/30/2018 11:59:59 PM	Denovo banks opened in 2017 having assets less than $750 million	2017	0.0000	0.0000	0.0000	0.0000	9.4585	0.0000	39.3501	109.3008	0.0000	0.0000	21.3570	124.5994	0.0000	262.5479	0.0389	78.5232	10.7024	10.1742	25.1994	0.0000	233.9002	187.8241	0.0000	6.4455	13.6102	61.1672	124.1746	24.6456	0.5013	0.0000	0.5538	4.3829	32.4026	
6/30/2018 11:59:59 PM	Denovo banks opened in 2018 having assets less than $750 million	2018	0.0000	0.0000	0.0000	0.0000	0.9852	0.0000	6.6009	2.3517	0.0000	0.0000	5.1785	8.3263	0.0000	17.2790	0.0257	7.5010	0.0000	0.5914	0.2338	0.0000	10.6781	9.8527	0.0000	0.6491	1.1325	45.7543	5.0134	0.2163	0.1033	0.0000	0.0174	0.2898	39.9982	
6/30/2018 11:59:59 PM	Insured commercial banks having assets between $1 billion and $3 billion	4	0.0114	12.1821	0.1245	16.0669	2.9887	8.7821	148.6983	91.7091	0.3417	0.6605	119.7529	219.6904	0.0483	499.0050	5.4948	128.0938	1.4157	31.1152	49.6837	0.9656	315.8310	223.2577	0.8365	7.5136	20.6681	47.1521	99.2859	35.7114	23.8560	7.5207	12.0121	4.1385	32.8015	
6/30/2018 11:59:59 PM	Insured commercial banks having assets between $10 billion and $100 billion	2	0.0738	5.0769	0.0004	4.9069	21.8256	2.9583	160.5921	63.1295	1.8392	1.3517	128.4130	187.6557	0.0075	437.5559	10.5589	103.6536	2.8693	30.8251	40.9542	4.9228	255.1367	168.7437	4.4828	5.9558	24.6349	37.2771	131.2783	31.7570	39.2821	12.0964	8.1676	2.9771	27.4969	
6/30/2018 11:59:59 PM	Insured commercial banks having assets between $100 million and $300 million, with 2 or fewer full service banking offices and located in a metropolitan statistical area	8	0.1561	0.0000	0.0000	17.0235	0.8350	9.5017	136.2662	94.1814	0.0297	0.0000	112.4092	170.1526	0.0000	441.3605	3.2725	93.8913	0.2919	21.9620	43.1698	0.0926	268.4935	191.0816	0.0000	7.6278	15.2828	47.0555	75.6072	23.3635	10.9645	1.0343	16.4207	4.0026	29.4858	
6/30/2018 11:59:59 PM	Insured commercial banks having assets between $100 million and $300 million, with 2 or fewer full service banking offices and not located in a metropolitan statistical area	9	0.2410	0.0000	0.0000	69.7290	0.7047	55.2690	109.0662	43.7529	0.1719	0.0000	99.2963	70.3543	0.0000	313.2356	9.8767	36.1279	0.2191	6.9514	18.4426	0.2530	120.4078	87.8825	0.0000	3.7633	4.6109	24.8600	60.1421	11.1346	23.7184	2.7227	6.4438	2.6977	14.4029	
6/30/2018 11:59:59 PM	Insured commercial banks having assets between $100 million and $300 million, with 3 or more full service banking offices and located in a metropolitan statistical area	6	0.2376	0.0000	0.0000	32.8701	0.7293	17.2020	175.6078	94.5713	0.1510	0.0000	151.4792	157.6731	0.0000	483.2254	6.1641	81.9253	0.2312	18.6463	47.3682	0.1653	257.1669	180.5064	0.0000	7.7169	14.4060	41.7931	71.7313	25.3924	17.5199	2.2796	18.3019	5.4819	25.5446	
6/30/2018 11:59:59 PM	Insured commercial banks having assets between $100 million and $300 million, with 3 or more full service banking offices and not located in a metropolitan statistical area	7	0.1489	0.0000	0.0000	78.9402	0.5735	55.4709	154.8254	63.4553	0.1445	0.0000	140.6224	93.1956	0.0000	409.0401	11.9076	52.5094	0.0797	8.6711	25.2092	0.3313	159.4202	118.8428	0.0313	4.2603	7.9058	27.4448	67.6237	13.8753	27.8488	3.4924	8.9813	3.4220	15.9540	
6/30/2018 11:59:59 PM	Insured commercial banks having assets between $3 billion and $10 billion	3	0.0086	0.0000	0.0000	7.0299	8.6200	4.1228	135.4230	71.3068	0.2192	0.8884	107.3002	236.4359	0.0000	468.0836	7.5478	133.0650	1.7879	41.3301	45.3248	2.3201	313.7724	208.4137	2.2827	6.7773	20.5889	47.5214	108.9407	33.6418	21.7014	6.6042	9.6853	2.9939	35.5080	
6/30/2018 11:59:59 PM	Insured commercial banks having assets between $300 million and $1 billion	5	0.0000	4.3537	0.0260	31.4142	1.4182	17.2630	153.1510	93.2013	0.2364	0.2217	128.2014	179.6062	0.0000	482.4929	5.1964	102.1622	0.6467	22.2433	45.4201	0.2570	277.4844	198.8961	0.2185	7.2247	15.7275	44.0500	81.5022	29.8766	17.2774	3.4568	13.5236	4.3059	28.4021	
6/30/2018 11:59:59 PM	Insured commercial banks having assets between $50 million and $100 million, with 2 or fewer full service banking offices and located in a metropolitan statistical area	12	0.1089	0.0000	0.0000	34.3083	0.3065	22.5602	156.6439	57.1128	0.0070	0.0000	137.3143	100.7926	0.0000	379.0540	10.0034	48.2421	0.0288	10.5761	26.4718	0.0604	165.4395	113.9130	0.0000	5.0901	9.4442	31.8918	56.8619	11.7741	23.7938	1.1494	13.2356	4.3849	19.2452	
6/30/2018 11:59:59 PM	Insured commercial banks having assets between $50 million and $100 million, with 2 or fewer full service banking offices and not located in a metropolitan statistical area	13	0.0645	0.0000	0.0000	73.5530	0.4728	72.9895	108.6789	28.6968	0.0177	0.0000	101.5054	48.3821	0.0000	282.2767	11.1699	27.3467	0.0130	3.6675	10.1949	0.1540	81.6006	62.1931	0.0000	2.0620	2.5179	17.9230	54.1578	5.1593	27.7020	2.1202	3.8366	2.1686	10.6040	
6/30/2018 11:59:59 PM	Insured commercial banks having assets between $50 million and $100 million, with 3 or more full service banking offices and located in a metropolitan statistical area	10	0.0000	0.0000	0.0000	54.4053	0.4146	39.4021	195.6734	67.4602	0.2799	0.0000	179.2305	96.7622	0.0000	434.0183	10.9642	47.1700	0.0209	9.3288	29.1800	0.1968	168.9951	122.9089	0.0000	4.6565	8.7196	28.4366	59.8233	11.6586	28.6000	2.1089	14.6900	4.9111	15.9895	
6/30/2018 11:59:59 PM	Insured commercial banks having assets between $50 million and $100 million, with 3 or more full service banking offices and not located in a metropolitan statistical area	11	0.1904	0.0000	0.0000	88.4245	0.7572	67.8388	147.5649	47.7560	0.1419	0.0000	136.5914	64.2860	0.0000	369.3690	14.3733	35.6673	0.0781	4.5385	14.9678	0.4758	116.6900	91.4427	0.0000	2.5294	4.6700	20.0561	69.9369	6.8941	33.3399	2.5706	6.9180	3.0051	10.7416	
6/30/2018 11:59:59 PM	Insured commercial banks having assets greater than $100 billion	1	2.3174	0.4067	0.1019	0.6251	55.0039	0.7253	115.7106	18.3240	12.7094	9.3925	86.9715	66.4941	0.2689	196.4736	35.4327	31.3684	10.6500	11.5052	12.0976	9.2491	85.8755	50.7498	8.4311	2.3050	23.2285	16.8275	134.4605	10.4602	76.6436	10.7649	1.5692	1.8075	13.4679	
6/30/2018 11:59:59 PM	Insured commercial banks having assets less than $50 million, with 1 full service banking offices and located in a metropolitan statistical area	16	3.8720	0.0000	0.0000	46.4876	0.1703	50.8168	101.6379	21.0986	0.0116	0.0000	94.1582	35.4354	0.0000	227.3165	11.0856	21.7113	0.2340	2.6213	7.1314	0.0666	59.8568	45.3571	0.0000	1.7283	1.8070	15.3661	44.3323	2.8857	24.5121	1.1517	2.6764	1.8117	9.0978	
6/30/2018 11:59:59 PM	Insured commercial banks having assets less than $50 million, with 1 full service banking offices and not located in a metropolitan statistical area	17	0.1281	0.0000	0.0000	70.9166	0.2841	84.4734	90.7407	19.0956	0.0051	0.0000	87.0032	27.0488	0.0000	229.8486	15.2311	15.6292	1.5884	1.5720	6.4848	0.0781	50.8148	37.4100	0.0000	1.4091	0.7150	11.6655	56.0973	2.9904	35.5615	0.9474	2.4382	0.9301	6.3007	
6/30/2018 11:59:59 PM	Insured commercial banks having assets less than $50 million, with 2 or more full service banking offices and located in a metropolitan statistical area	14	0.0000	0.0000	0.0000	58.1295	0.2949	40.3253	162.3928	42.5386	0.0943	0.0000	148.6405	60.9079	0.0000	337.3045	17.2486	35.2091	1.3004	2.7409	16.1905	0.1639	106.3046	80.6131	0.0000	2.7393	5.9131	21.0678	59.5128	7.0165	35.2450	0.9234	9.1739	5.9215	11.8222	
6/30/2018 11:59:59 PM	Insured commercial banks having assets less than $50 million, with 2 or more full service banking offices and not located in a metropolitan statistical area	15	0.0211	0.0000	0.0000	84.0548	0.4524	84.0785	125.9411	27.7650	0.0879	0.0000	121.1061	48.0570	0.0000	307.5232	18.7305	29.5110	0.0168	2.4202	10.1998	1.1053	83.4637	64.1510	0.0000	1.7042	1.1200	15.0492	71.6293	3.2985	37.3119	1.9865	5.5893	1.7788	8.8093	
6/30/2018 11:59:59 PM	Insured savings banks having assets between $100 million and $300 million	103	0.0000	0.0000	0.0000	7.7080	0.1640	1.5978	335.4461	38.5649	0.0066	0.0604	305.1765	91.3467	0.0000	496.4194	5.1052	39.4875	0.0698	18.1891	22.2559	0.0115	137.0408	85.3975	0.0000	3.9420	17.4058	24.1479	20.4799	10.2025	14.6450	0.2139	10.9442	6.7772	16.1846	
6/30/2018 11:59:59 PM	Insured savings banks having assets between $300 million and $1 billion	102	0.0367	0.0000	0.0000	1.8210	0.3326	0.4998	330.3734	47.1624	0.0327	0.0000	295.0213	134.0604	0.0000	541.0817	1.3463	62.9283	0.1710	26.7376	27.8802	0.0065	189.6284	119.0106	0.1105	4.5527	22.1127	30.7034	28.9852	15.6223	7.1013	1.0724	11.2389	5.1827	21.9712	
6/30/2018 11:59:59 PM	Insured savings banks having assets greater than $1 billion	101	0.4065	0.0000	0.2807	0.3526	2.4675	0.2881	276.3361	39.0185	0.1532	0.0000	241.9339	181.6944	0.0000	535.2119	5.2011	90.2485	0.7796	49.4379	29.3790	0.5815	225.6684	132.6148	0.3083	4.4773	22.8319	36.1542	42.8225	18.1195	21.6265	1.6081	9.6443	6.2014	29.1241	
6/30/2018 11:59:59 PM	Insured savings banks having assets less than $100 million	104	0.0000	0.0000	0.0000	5.4203	0.0515	0.7021	313.1364	14.5131	0.0532	0.0000	293.2120	34.5310	0.0000	384.8247	4.1373	11.8473	0.0229	7.5814	9.7744	0.3907	51.7026	28.3308	0.0000	2.3891	9.1124	13.0827	7.9362	4.2968	10.3068	0.0007	4.9115	3.9021	8.9926	
6/30/2018 11:59:59 PM	Mutually-owned insured savings banks having assets between $100 million and $300 million	103M	0.0000	0.0000	0.0000	6.9285	0.1561	0.9084	342.9954	32.4921	0.0120	0.0000	309.6701	74.8646	0.0000	474.4401	5.2606	32.9681	0.1437	14.1631	19.3791	0.0151	113.1262	69.9632	0.0000	3.6846	20.0442	21.1654	15.2907	8.7346	12.6579	0.1048	9.3501	7.5842	13.8692	
6/30/2018 11:59:59 PM	Mutually-owned insured savings banks having assets between $300 million and $1 billion	102M	0.0018	0.0000	0.0000	1.1114	0.2117	0.1590	349.9303	44.5227	0.0140	0.0000	317.5589	109.0937	0.0000	525.0726	1.5064	54.6182	0.0823	19.8719	24.3121	0.3945	158.4038	105.7864	0.0000	3.9803	24.0192	26.5471	24.6215	12.0491	6.0174	0.5533	10.7917	6.1360	18.5992	
6/30/2018 11:59:59 PM	Mutually-owned insured savings banks having assets greater than $1 billion	101M	0.0000	0.0000	0.0000	0.1048	1.2144	0.1408	303.9905	43.4303	0.2101	0.0000	262.9618	179.5792	0.0000	533.4187	2.5715	98.6897	1.6730	41.1671	30.5999	0.1021	227.7588	146.1479	0.0676	4.8434	29.0996	36.2142	42.3712	19.4950	21.3899	2.3140	9.9738	7.0713	28.6659	
6/30/2018 11:59:59 PM	Mutually-owned insured savings banks having assets less than $100 million	104M	0.0000	0.0000	0.0000	6.1683	0.0163	0.8105	351.8940	12.2659	0.0773	0.0000	335.2149	29.3175	0.0000	419.3230	4.1160	9.1992	0.0430	6.2871	9.1169	0.2904	47.4491	23.9035	0.0000	2.2771	7.5326	11.0434	6.4095	3.6710	9.9025	0.0031	4.7157	4.3373	7.1724	
6/30/2018 11:59:59 PM	Stock-owned insured savigns banks having assets greater than $1 billion	101S	0.0000	0.0000	0.3846	0.5516	3.8599	0.4103	260.3300	36.5701	0.4384	0.0000	228.8476	184.6258	0.0000	528.9262	6.3002	86.6101	0.7990	54.8214	28.4663	0.7865	226.6180	126.9803	0.4110	4.2528	19.7661	34.0352	42.6139	17.3289	24.7664	1.2771	9.3762	5.8271	27.6714	
6/30/2018 11:59:59 PM	Stock-owned insured savings banks having assets between $100 million and $300 million	103S	0.0000	0.0000	0.0000	9.9796	0.2046	3.0805	329.0217	46.1506	0.0070	0.1209	301.2982	110.7079	0.0000	518.8109	5.4276	48.2073	0.0609	23.4041	25.9304	0.0494	163.1451	102.3758	0.0000	4.3307	15.5211	27.5269	27.1104	12.1169	18.9829	0.3950	12.9566	6.6012	18.8232	
6/30/2018 11:59:59 PM	Stock-owned insured savings banks having assets between $300 million and $1 billion	102S	0.0782	0.0000	0.0000	3.1251	0.6750	1.2628	307.8662	51.5924	0.1053	0.0000	269.6744	168.7872	0.0000	559.9844	1.5694	74.5820	0.5190	37.2975	34.6020	0.0814	229.3569	135.6354	0.1924	5.5265	22.3241	36.2541	35.4848	21.0121	10.3413	2.0036	12.4222	4.5826	26.7893	
6/30/2018 11:59:59 PM	Stock-owned insured savings banks having assets less than $100 million	104S	0.0000	0.0000	0.0000	3.8910	0.1851	0.4757	259.6805	20.8402	0.0000	0.0000	230.3200	46.7386	0.0000	344.4875	4.1840	18.2192	0.5042	11.1336	11.4244	0.6120	70.7842	41.8855	0.0000	2.9860	13.6951	19.3231	11.2882	5.8537	11.5169	0.0518	5.4466	2.9464	13.2690	
6/30/2018 11:59:59 PM	Trust Assets between $1 billion and $10 billion 	TRST303	0.0074	2.7249	0.0000	9.1388	7.1516	5.3653	120.1438	53.3837	0.6471	0.9921	92.7797	138.4836	0.0429	336.2588	12.0273	81.3532	1.4827	20.4445	29.4908	2.0520	195.8527	137.7075	2.8792	5.5614	20.4152	38.5667	84.8134	22.4886	30.6557	7.8723	5.9424	3.6743	27.4811	
6/30/2018 11:59:59 PM	Trust Assets between $10 billion and $100 billion 	TRST302	0.2775	0.5451	0.0194	0.9108	15.8183	0.8682	81.7291	25.0566	3.6740	0.2681	62.8834	64.6019	0.0428	181.7482	6.3819	33.2101	2.9057	10.0708	13.6340	4.7682	92.2721	58.2668	9.1641	3.6528	15.9837	24.3314	83.8496	11.4864	26.2669	4.5982	1.8548	1.4301	17.3248	
6/30/2018 11:59:59 PM	Trust Assets between $250 million and $1 billion	TRST304	0.2615	0.7473	0.0041	16.2518	2.9408	9.1161	141.6171	75.8513	0.3312	0.3089	112.6915	166.5359	0.1449	421.4612	6.4264	97.3814	0.9927	24.5974	37.8282	0.8169	247.7501	178.3065	1.2097	6.8575	22.2166	45.1301	78.3444	27.4321	16.7501	5.6029	9.5831	4.0444	30.4570	
6/30/2018 11:59:59 PM	Trust Assets in excess of $100 billion	TRST301	4.6084	2.9637	1.2568	0.7572	54.9351	0.5968	95.6265	9.4415	14.7891	21.1793	80.6295	44.8231	0.4821	145.1043	11.7413	19.9658	7.6847	7.5809	9.5916	6.3297	54.2647	29.4074	5.8641	2.2740	13.6722	14.8065	74.2258	8.1540	42.1076	7.6638	1.4376	1.3248	12.6972	
6/30/2018 11:59:59 PM	Trust Assets less than $250 million 	TRST305	0.0000	0.0000	0.0032	28.7153	1.9828	21.3995	96.0752	59.4379	0.0743	0.0000	87.8692	79.6061	0.0000	279.8394	7.4253	48.6668	0.1917	9.3388	14.9145	0.5148	141.2493	108.1048	1.6523	3.2248	5.1388	33.1279	71.5126	9.1560	15.8466	1.5887	5.1233	1.4267	17.7280	
