Reporting Period	Peer Group Description	Peer Group	UBPSE015	UBPSE008	UBPSE029	UBPS7414	UBPSE023	UBPSD486	UBPSE012	UBPSE018	UBPSE024	UBPSE013	UBPSE019	UBPSE541	UBPSE027	UBPS7408	UBPSE010	UBPSK447	UBPSE007	UBPSE016	UBPSE021	UBPSE542	UBPSE003	UBPSE006	UBPSE022	UBPSE028	UBPSE011	UBPS7316	UBPSE002	UBPSE014	UBPSJ248	UBPSE005	UBPSE020	UBPSE017	UBPS7402	UBPSE004	UBPSE025	UBPSJA35	UBPSE009	UBPSE001	UBPSE026	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Iowa	IASVG	79.9118	-0.0150	300.9235	0.7048	1.0162	14.5884	1.0749	3.1241	58.4059	1.0749	0.0659	0.2009	4.8211	10.4959	1.0749	-2.6006	1.4518	3.7753	6.2690	0.5039	2.9124	-0.0335	1.0198	3.1204	0.9987	5.1501	0.6032	93.5679	0.0000	2.9578	15.3375	0.6512	0.0000	1.4637	11.1347	0.0000	1.4368	3.5157	3.5497	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Kansas	KSSVG	76.4917	-0.0236	134.1347	0.8769	0.9530	16.2072	0.6300	3.0609	61.1162	0.6548	0.0179	0.0232	10.0308	3.0682	0.6548	8.6534	0.8073	3.7514	114.1793	0.8536	2.8509	0.0184	0.9540	2.7769	0.6605	7.5304	0.6458	93.5385	0.0000	2.5508	673.2324	0.6905	38.4028	0.5258	1.5872	0.0000	0.7837	3.4968	6.0270	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Kentucky	KYSVG	77.0043	-0.0002	126.9013	1.4508	1.2113	17.1469	0.4905	3.3939	71.7847	0.5839	0.0999	0.2346	2.1018	-0.2249	0.5839	0.1949	0.6063	4.1416	45.0594	1.2162	3.2321	0.0311	1.2139	-5.1014	0.5296	-0.0587	0.7126	95.2307	0.0000	3.1029	34.1647	0.7476	14.9393	0.5082	1.2388	0.0000	0.6060	3.9447	9.1833	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Louisiana	LASVG	73.4439	-0.0527	44.9740	0.7954	1.1362	17.0789	0.5816	3.7705	71.1001	0.6276	0.0510	0.2170	5.9900	9.9727	0.6303	8.6450	0.7769	4.5654	70.3375	0.5784	3.5437	0.0645	1.1463	98.1717	0.6593	4.6807	0.7478	94.0032	0.0000	3.3770	88.7514	0.7949	7.2921	0.6748	4.2963	0.0000	0.7241	4.2916	8.7890	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Maine	MESVG	79.8828	0.0326	41.9435	0.5508	0.8967	11.3620	0.7349	3.5855	81.0670	0.7349	0.0421	0.0009	5.4883	5.1488	0.7356	15.5448	0.8725	4.3303	77.9964	0.5405	3.3710	0.0369	0.8974	38.4699	0.7233	4.9338	0.6498	93.4461	0.0000	2.9168	110.9160	0.6931	0.1959	0.4682	4.9099	0.0000	0.9150	4.0643	8.0051	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Maryland	MDSVG	80.6497	-0.0020	42.8029	1.8653	0.8960	16.3723	0.6714	3.5065	76.0272	0.7035	-0.0167	0.1106	6.8664	11.8679	0.7036	-3.5242	0.9066	4.3653	38.4800	1.7547	3.3161	0.0421	0.9103	54.5068	0.7555	5.4057	0.8080	94.6536	0.0000	2.8789	51.8973	0.8588	4.8975	0.5117	4.0016	0.0000	0.9046	4.1241	15.0866	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Massachusetts	MASVG	80.2992	0.0780	35.2086	0.4779	0.8757	10.9563	0.7142	3.2241	78.0188	0.7142	0.0141	0.0133	7.4856	5.5743	0.7155	15.3184	0.8421	3.9290	75.9347	0.4508	3.0688	0.0587	0.8803	0.4088	0.7683	5.3797	0.6801	95.4064	0.0011	2.7303	104.2284	0.7120	1.1972	0.5051	6.0719	-0.2523	0.9470	3.7484	6.0880	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Michigan	MISVG	78.7959	0.0000	41.4517	0.9493	0.9870	13.0263	0.7550	3.3090	73.5397	0.7550	-0.0116	0.0215	11.2935	6.3470	0.7550	10.8193	0.9732	4.0578	27.6901	0.9278	3.1012	0.0177	1.0478	18.9030	0.7818	6.1909	0.7102	94.2187	0.0000	3.2124	30.6491	0.7488	11.3122	1.1029	6.0874	-0.0062	0.9732	3.8115	16.4146	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Minnesota	MNSVG	77.5833	0.0072	29.9598	0.8501	1.2282	12.1859	0.7424	3.6607	70.7272	0.7838	0.0367	0.1399	7.7634	8.2604	0.7838	5.5893	0.9814	4.2634	75.4764	0.7102	3.4100	0.0473	1.2338	8.2101	0.7995	9.0328	0.5516	93.1497	0.0000	3.1376	89.7746	0.6027	35.8401	0.7560	3.4924	0.0030	0.9887	3.9617	9.9848	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Mississippi	MSSVG	80.5656	0.0016	120.8878	1.0129	0.5736	14.0772	0.5227	3.7039	76.9480	0.5731	0.2150	0.3328	2.1191	1.4833	0.5731	10.0636	0.6651	4.8198	2.2193	0.6800	3.4596	0.1083	0.5758	0.8912	0.5116	0.7340	1.0533	94.2127	0.0000	3.1932	3.1958	1.1159	40.8707	0.5070	1.5755	0.0000	0.6667	4.5129	11.9971	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Missouri	MOSVG	69.7309	0.0001	61.8127	1.8834	1.0250	26.5463	1.4475	3.0370	64.3633	1.4475	0.0781	0.7073	10.0704	3.4140	1.4475	-19.4392	2.0590	3.7623	13.3590	1.1761	2.9131	0.0359	1.0393	-8.4222	1.4332	8.0127	0.6930	95.7521	0.0000	7.5149	15.1677	0.7253	16.0209	6.7013	1.5638	-0.0220	2.0592	3.6061	7.1949	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Montana	MTSVG	42.7522	0.0000	-36.4336	0.2911	1.8136	48.6023	3.9701	2.8671	31.7476	3.9701	0.0065	0.0000	-2.2730	7.4079	3.9701	0.3534	5.4011	3.0010	278.7500	0.2911	2.5973	0.0000	1.8136	-45.7100	3.9680	4.9729	0.1305	88.3923	0.0000	43.9305	201.0000	0.1338	0.0000	46.7342	6.5551	0.0000	5.4011	2.7279	0.5123	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Nebraska	NESVG	79.4483	0.0001	-54.1895	1.1415	1.4687	11.1480	0.1394	3.2828	70.2925	0.1394	0.0003	0.0959	1.5062	-1.0881	0.1394	-1.9889	0.3102	3.9591	583.1773	1.0455	3.1631	0.0319	1.4772	336.8449	0.1688	2.8663	0.6551	96.5638	0.0000	3.4956	261.5512	0.6763	0.0000	0.6747	-2.0165	0.0000	0.3104	3.8183	8.4568	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Nevada	NVSVG	90.0563	0.0000	-25.7965	0.3299	0.7367	8.2375	1.0903	2.9794	34.1821	1.0903	0.5693	0.1335	-31.5502	455.0595	1.0903	5.5045	1.4418	3.4760	1.1433	0.1964	2.9544	0.4106	0.7367	443.9494	1.1392	1280.3047	0.4917	99.2627	0.0000	1.3257	1.5536	0.4965	5.6960	0.2239	13.9714	0.0000	1.4418	3.4461	1.9708	
6/30/2018 11:59:59 PM	All Insured Savings Banks in New Hampshire	NHSVG	79.7922	0.0248	5.2049	0.4876	0.8704	11.3076	0.5914	3.3312	75.8212	0.5914	0.0375	0.0096	8.3722	4.9002	0.5914	11.5683	0.7198	3.9010	61.6385	0.4779	3.1614	0.0807	0.8707	-1.9256	0.6438	4.9624	0.5419	94.9740	0.0000	2.9551	74.6964	0.5698	3.7200	0.6091	5.3464	-0.0813	0.7447	3.7033	4.9007	
6/30/2018 11:59:59 PM	All Insured Savings Banks in New Jersey	NJSVG	81.1204	-0.0002	46.6423	0.5599	0.7999	11.7782	0.4679	2.7709	66.1286	0.4679	0.0557	0.0454	9.7750	3.0718	0.4679	9.7645	0.6352	3.5354	33.9608	0.4986	2.6292	0.0514	0.7999	9.7730	0.4813	2.9413	0.7316	94.9200	0.0000	2.1850	49.2639	0.7689	7.2766	0.2311	3.1157	-0.0001	0.6343	3.3563	5.2585	
6/30/2018 11:59:59 PM	All Insured Savings Banks in New Mexico	NMSVG	76.4617	0.0000	22.7637	1.7889	1.0969	12.2537	0.5174	3.4660	59.7713	0.5829	0.1332	0.0888	4.1742	3.8129	0.5829	26.9053	0.6711	4.2945	52.4252	1.7000	3.2604	0.0540	1.1289	25.9108	0.5666	2.9416	0.7822	93.9391	0.0000	4.5609	38.9378	0.8284	34.4887	2.0257	1.8719	0.0000	0.6711	4.0427	9.6815	
6/30/2018 11:59:59 PM	All Insured Savings Banks in New York	NYSVG	75.2886	0.0033	31.6567	0.8394	0.8299	12.3743	0.6904	3.3966	74.0076	0.6916	0.0476	0.0294	8.3260	5.5395	0.6918	5.1946	0.8782	4.1202	26.3066	0.7999	3.2129	0.0553	0.8333	17.8646	0.7098	6.2409	0.6976	94.9864	0.0001	2.8352	46.7821	0.7330	2.7600	0.5399	4.9277	0.0000	0.8869	3.8970	8.5256	
6/30/2018 11:59:59 PM	All Insured Savings Banks in North Carolina	NCSVG	77.3714	0.0049	40.2743	1.1020	0.9410	18.2744	0.5325	3.5503	67.8082	0.5325	-0.0005	0.2362	5.5699	2.2073	0.5325	-8.7148	0.7638	4.2511	63.3244	0.8657	3.2888	-0.0219	0.9425	-4.5006	0.5103	0.5608	0.6496	92.8283	0.0000	2.7172	90.6580	0.7008	12.5354	0.1703	1.8276	0.0000	0.7687	3.9384	8.0336	
6/30/2018 11:59:59 PM	All Insured Savings Banks in North Dakota	NDSVG	80.4829	0.0000	127.0609	0.0924	0.8433	10.6025	0.9838	3.6738	87.1806	1.1697	0.0403	0.0472	6.3658	5.2228	1.1697	13.5237	1.2668	4.2184	224.1660	0.0452	3.4129	-0.2376	0.8461	15.9379	0.8962	4.9115	0.5009	93.3502	0.0000	3.5897	280.8708	0.5445	0.0000	1.2060	11.7598	0.0000	1.2668	3.9138	1.6202	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Ohio	OHSVG	78.3335	-0.0003	20.7749	0.7399	0.7994	13.5633	0.4726	3.2976	71.9162	0.4880	0.0496	0.0322	4.9785	5.5725	0.5538	2.7201	0.6842	3.9677	20.6006	0.6839	3.1110	0.0142	0.8483	1.1938	0.4933	1.8012	0.6046	94.6485	-0.0048	3.3472	27.5401	0.6395	13.7692	0.8344	2.1573	0.0000	0.6758	3.7416	7.6036	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Oklahoma	OKSVG	75.1931	-0.0006	-34.6011	4.1643	0.8033	13.8745	1.5730	3.8060	72.4537	1.7817	-0.2397	3.9007	6.2226	4.4542	1.7817	2.2194	1.9634	4.4848	98.5000	0.2636	3.6180	-0.0678	0.8033	12.2164	1.8885	6.3031	0.6360	94.8650	0.0000	2.4660	452.0000	0.6787	15.4776	0.7435	11.2085	0.0000	1.9627	4.2540	3.2540	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Oregon	ORSVG	76.6562	-0.0293	-3.5096	0.3634	1.3033	13.2083	0.8203	3.8080	70.4817	0.8203	0.0089	0.0000	13.0239	5.6644	0.8203	-6.2202	1.1401	3.9204	83.1612	0.3634	3.6083	0.0607	1.3043	-29.2851	0.8742	3.1879	0.1067	94.8664	0.0000	2.7696	97.3870	0.1123	0.0000	0.3622	6.4999	0.0000	1.1107	3.7151	4.6140	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Pennsylvania	PASVG	77.6509	-0.0087	96.1548	0.8219	0.8367	14.2489	0.6391	3.0672	66.5390	0.6474	0.0530	0.1442	4.7182	3.6371	0.6473	2.1873	0.8330	3.8533	21.6116	0.6293	2.9035	0.0751	0.8378	-4.1369	0.6835	1.6856	0.7482	95.1598	-0.0001	2.4305	37.2262	0.7853	9.1923	0.3547	3.9735	0.0040	0.8414	3.6666	5.1906	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Rhode Island	RISVG	77.9654	0.6096	664.0147	0.6484	0.8786	12.8870	0.5984	3.5783	75.8494	0.6519	0.0886	0.0052	13.7264	5.5292	0.6519	12.4733	0.1663	4.6338	211.0228	0.6432	3.4224	0.2010	0.9062	-9.5835	0.7748	8.7239	1.0089	95.3818	0.0000	4.1866	-491.4540	1.0555	0.0000	1.1317	5.8106	0.0000	0.7760	4.4313	21.5603	
6/30/2018 11:59:59 PM	All Insured Savings Banks in South Carolina	SCSVG	72.5398	-0.0031	42.0919	1.2174	1.7752	19.7039	0.8548	3.5570	60.6248	0.8548	0.1415	0.0000	5.3706	3.6188	0.8548	-9.7676	0.8751	4.0789	29.1314	1.2174	3.2810	-0.0144	1.7752	-14.2043	0.8105	-0.0453	0.4835	92.5320	0.0000	2.8959	95.7013	0.5219	23.1699	0.4755	4.5518	0.0000	0.8719	3.7645	6.8217	
6/30/2018 11:59:59 PM	All Insured Savings Banks in South Dakota	SDSVG	67.8227	0.0205	-19.1076	0.5082	2.4665	12.3827	1.5246	5.2850	68.8564	1.6525	1.8371	0.0875	11.9087	8.9954	1.6525	16.7297	2.0409	6.0203	11.6655	0.4207	5.0666	1.3841	2.4665	9.4190	1.7642	4.3117	0.7038	95.2569	0.0000	4.0136	15.9012	0.7352	33.2598	2.3721	8.7570	0.0000	2.0614	5.7704	6.6814	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Tennessee	TNSVG	73.1026	0.0003	2.1200	0.7071	1.0505	18.2691	0.6980	3.4230	59.2229	0.7140	0.0327	0.4351	9.5654	6.9599	0.7140	-12.5999	0.9474	3.9567	64.9079	0.2720	3.2024	0.0265	1.0509	3.2348	0.7250	5.8908	0.5012	93.7414	0.0000	2.6432	152.4053	0.5337	28.1762	0.4149	2.5025	0.0000	0.9478	3.7036	4.2370	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Texas	TXSVG	73.4259	0.0004	145.9066	1.3546	0.9410	11.5733	1.0187	3.9954	67.2051	1.0944	0.1219	0.0356	6.7204	9.0818	1.0944	5.7342	1.2988	4.6934	15.2951	1.3189	3.7412	0.0723	0.9759	10.3258	1.0830	7.3475	0.6602	94.6074	0.0000	3.2677	25.9530	0.7025	7.7248	0.9274	8.3324	0.0005	1.3030	4.4009	7.7573	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Vermont	VTSVG	73.9094	0.0632	9.2597	0.7455	0.9656	10.4284	0.4520	3.4821	76.4661	0.4520	0.0436	0.0761	6.0405	4.0713	0.4520	13.6668	0.4602	4.0160	27.5330	0.6693	3.2009	0.0825	0.9762	-15.5425	0.4971	2.0317	0.4957	92.0770	0.0000	3.4299	22.3317	0.5339	0.0000	0.7717	4.2509	0.0000	0.5234	3.6967	5.2247	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Virginia	VASVG	83.1063	0.0546	29.5857	7.9151	1.1837	16.5240	0.7390	2.6486	20.8343	0.7390	-0.5404	0.0000	-21.8442	176.2285	0.7390	47.2169	0.9696	3.0097	6.0952	7.9151	2.4998	0.0420	1.1837	-31.4048	0.8161	65.9750	0.3422	94.1050	0.0000	1.7472	925.0476	0.3611	0.0000	0.2593	6.9596	-0.0006	1.0243	2.8420	19.8401	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Washington	WASVG	75.0402	0.0065	70.6717	0.3143	1.0650	13.3205	1.0365	3.9147	74.5252	1.0656	-0.0165	0.0368	20.2217	9.3473	1.0656	6.2028	1.2924	4.5946	84.8924	0.2775	3.7071	0.0545	1.0732	-1.3254	1.1324	14.0102	0.6463	94.7770	0.0000	2.9187	185.5444	0.6798	10.0959	0.5585	6.7963	0.0000	1.2990	4.3534	4.4904	
6/30/2018 11:59:59 PM	All Insured Savings Banks in West Virginia	WVSVG	83.6704	0.0000	205.7311	0.3660	0.6796	14.3773	0.7137	3.2739	68.4229	0.7137	0.0590	0.0320	7.0967	5.4712	0.7137	-2.3378	0.9435	3.9679	11.3192	0.3340	3.2065	0.0717	0.6796	5.9688	0.7536	3.8827	0.6783	97.9038	0.0000	2.3421	20.5735	0.6940	0.0000	0.1508	5.0356	0.0000	0.9435	3.8848	2.0870	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Wisconsin	WISVG	76.1424	0.0006	100.9142	0.7235	0.8953	14.4986	0.6390	3.2343	66.5954	0.6390	0.0720	0.0229	5.7915	6.8228	0.6390	10.9556	0.8383	3.8937	165.6560	0.6900	3.0090	0.0425	0.9022	1.0825	0.6444	4.0246	0.6654	93.0850	0.0000	7.5477	19.1045	0.7416	7.6168	5.3184	2.8956	0.0000	0.8400	3.6220	9.7920	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Wyoming	WYSVG	77.4994	0.0000	49.5456	2.3900	1.6708	12.7923	0.6378	3.3283	53.6185	0.6378	-0.0005	0.1502	8.3291	4.8035	0.6378	-8.5351	0.8092	3.8308	0.0000	2.2397	3.2210	0.1058	1.7024	49.2692	0.7440	6.9533	0.4924	96.7598	0.0000	3.2610	0.0000	0.5024	0.0000	0.9550	4.9800	0.0000	0.8092	3.7135	13.7955	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies	401	0.0561	-0.1628	-100.0000	0.0000	0.0000	91.9308	13.0333	1.9908	0.0000	13.6982	0.0000	0.0000	-100.0000	7.1019	13.6499	-1129.2505	16.9671	2.1132	0.0000	0.0000	1.0292	0.0000	0.0000	83.4163	13.6499	5.0117	0.0006	63.9861	0.0000	62.4224	0.0000	0.0010	31.0379	80.1927	9.8232	0.0000	16.9484	1.0305	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies	NDT	0.0561	-0.1628	-100.0000	0.0000	0.0000	91.9308	13.0333	1.9908	0.0000	13.6982	0.0000	0.0000	-100.0000	7.1019	13.6499	-1129.2505	16.9671	2.1132	0.0000	0.0000	1.0292	0.0000	0.0000	83.4163	13.6499	5.0117	0.0006	63.9861	0.0000	62.4224	0.0000	0.0010	31.0379	80.1927	9.8232	0.0000	16.9484	1.0305	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in California	CANDT	0.0000	0.0000	0.0000	0.0000	0.0000	89.6039	7.5030	2.4254	0.0000	7.9053	0.0000	0.0000	0.0000	-2.2531	7.9053	-948.6175	9.7214	2.4254	0.0000	0.0000	0.7648	0.0000	0.0000	-5.9231	7.9053	5.8567	0.0000	54.7995	0.0000	24.8213	0.0000	0.0000	35.1292	33.7779	3.4863	0.0000	9.7214	0.7648	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Delaware	DENDT	0.0000	0.0000	0.0000	0.0000	0.0000	93.2360	17.7822	2.0542	0.0000	18.4801	0.0000	0.0000	0.0000	2.1159	18.4801	-1885.8006	23.3453	2.0542	0.0000	0.0000	1.2167	0.0000	0.0000	976.1150	18.4801	0.4568	0.0000	72.6451	0.0000	54.0151	0.0000	0.0000	9.3486	76.1437	17.4063	0.0000	23.3453	1.2167	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Florida	FLNDT	0.0000	-0.0759	0.0000	0.0000	0.0000	93.4438	7.6924	1.4945	0.0000	7.6924	0.0000	0.0000	0.0000	1.7118	7.6924	-1752.8903	11.0798	1.4945	0.0000	0.0000	1.2511	0.0000	0.0000	-6.7107	7.6924	-0.9741	0.0000	85.4373	0.0000	69.0868	0.0000	0.0000	46.9318	78.9155	-2.1311	0.0000	11.0039	1.2511	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Georgia	GANDT	0.0000	0.0000	0.0000	0.0000	0.0000	98.1199	9.7579	1.3135	0.0000	9.7579	0.0000	0.0000	0.0000	9.2778	9.7579	0.0000	12.6414	1.3135	0.0000	0.0000	0.8879	0.0000	0.0000	10.7474	9.7579	6.6708	0.0000	67.5991	0.0000	44.0888	0.0000	0.0000	35.5450	55.8423	6.4163	0.0000	12.6414	0.8879	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Illinois	ILNDT	0.0000	0.0000	0.0000	0.0000	0.0000	96.9130	2.9948	1.1379	0.0000	2.9948	0.0000	0.0000	0.0000	281.7446	2.9948	-8047.9736	4.0517	1.1379	0.0000	0.0000	0.8533	0.0000	0.0000	12.3717	2.9948	229.6228	0.0000	65.0683	0.0000	20.7021	0.0000	0.0000	0.0000	23.9005	2.9258	0.0000	4.0517	0.8533	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Indiana	INNDT	0.0000	0.0000	0.0000	0.0000	0.0000	88.4054	2.9413	1.0848	0.0000	2.9413	0.0000	0.0000	0.0000	1.7487	2.9413	-324.1995	4.1298	1.0848	0.0000	0.0000	0.9804	0.0000	0.0000	-3.2229	2.9413	2.5641	0.0000	90.3810	0.0000	49.8254	0.0000	0.0000	227.2727	52.9748	-4.1841	0.0000	4.1298	0.9804	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Iowa	IANDT	0.0000	0.0000	0.0000	0.0000	0.0000	94.3439	23.1823	2.4800	0.0000	27.7056	0.0000	0.0000	0.0000	-0.5366	27.7056	-10.8502	29.3447	2.4800	0.0000	0.0000	1.9032	0.0000	0.0000	-8.8809	27.7056	4.9104	0.0000	76.7407	0.0000	42.2334	0.0000	0.0000	0.0000	69.6749	30.5402	0.0000	29.3447	1.9032	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Kentucky	KYNDT	2.7495	0.0000	0.0000	0.0000	0.0000	90.1207	34.2340	3.1108	0.0000	34.2340	0.0000	0.0000	0.0000	4.1666	34.2340	13.6343	34.2340	3.3700	0.0000	0.0000	0.3912	0.0000	0.0000	0.0000	34.2340	7.8214	0.0326	12.5769	0.0000	217.4348	0.0000	0.2592	0.0000	251.2776	43.8963	0.0000	34.2340	0.4238	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Massachusetts	MANDT	22.6568	0.0000	0.0000	0.0000	0.0000	74.6709	9.0347	-92.4603	0.0000	9.0347	0.0000	0.0000	0.0000	8.9529	9.0347	-89.3226	13.3613	3.2325	0.0000	0.0000	0.3120	0.0000	0.0000	-8.7019	9.0347	6.5971	0.3491	39.1054	0.0000	142.1754	0.0000	95.6928	0.0000	155.2247	11.1893	0.0000	13.3613	0.6611	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Minnesota	MNNDT	0.0000	-0.0814	0.0000	0.0000	0.0000	83.9995	13.3609	2.1291	0.0000	13.3609	0.0000	0.0000	0.0000	9.8678	13.3609	-562.3830	18.4832	2.1291	0.0000	0.0000	1.7538	0.0000	0.0000	-28.4709	13.3609	12.4025	0.0000	63.4884	0.0000	87.8871	0.0000	0.0000	38.5788	104.6165	4.7382	0.0000	18.4018	1.7538	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Missouri	MONDT	0.0000	0.0000	0.0000	0.0000	0.0000	101.2555	4.0370	3.9613	0.0000	4.9726	0.0000	0.0000	0.0000	4.9861	4.9726	-60.3613	5.1256	3.9613	0.0000	0.0000	0.6784	0.0000	0.0000	45.0212	4.9726	5.0097	0.0000	47.6167	0.0000	93.4279	0.0000	0.0000	0.0000	97.8752	4.9484	0.0000	5.1256	0.6784	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in New York	NYNDT	0.0000	0.0000	0.0000	0.0000	0.0000	74.4624	6.6580	1.5659	0.0000	6.6580	0.0000	0.0000	0.0000	1.4361	6.3342	-25.3554	8.5650	1.5659	0.0000	0.0000	0.8802	0.0000	0.0000	804.9509	6.3342	-3.5969	0.0000	59.6552	0.0000	81.5209	0.0000	0.0000	204.2292	89.2056	-4.2508	0.0000	8.5650	0.8802	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Ohio	OHNDT	0.0000	0.0000	0.0000	0.0000	0.0000	93.4656	29.2788	1.5345	0.0000	34.6853	0.0000	0.0000	0.0000	4.2639	34.6853	-28.6793	38.1587	1.5345	0.0000	0.0000	1.2124	0.0000	0.0000	16.6355	34.6853	3.0056	0.0000	78.9864	0.0000	69.2945	0.0000	0.0000	11.6571	106.2408	32.1464	0.0000	38.1587	1.2124	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Oregon	ORNDT	0.0000	0.0000	0.0000	0.0000	0.0000	101.2407	4.9863	6.6666	0.0000	4.9863	0.0000	0.0000	0.0000	4.7379	4.9863	0.0000	6.4684	6.6666	0.0000	0.0000	0.0114	0.0000	0.0000	0.0000	4.9863	4.9220	0.0000	0.1723	0.0000	1.2982	0.0000	0.0000	0.0000	7.7552	4.9643	0.0000	6.4684	0.0114	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Pennsylvania	PANDT	0.0000	0.0118	0.0000	0.0000	0.0000	89.5018	37.2789	2.9838	0.0000	37.2789	0.0000	0.0000	0.0000	25.1395	37.2789	-265.0130	44.8755	2.9866	0.0000	0.0000	0.6593	0.0000	0.0000	58.1336	37.2789	13.1209	0.0024	42.1007	0.0000	131.2350	0.0000	0.0028	34.9549	175.4512	52.3841	0.0000	44.8873	0.6618	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in South Dakota	SDNDT	0.0000	0.0000	0.0000	0.0000	0.0000	101.5817	9.7753	1.7423	0.0000	9.7753	0.0000	0.0000	0.0000	8.2054	9.7753	0.0000	12.6557	1.7423	0.0000	0.0000	1.3799	0.0000	0.0000	10.9546	9.7753	8.1885	0.0000	79.2011	0.0000	4.6489	0.0000	0.0000	0.0000	15.9247	9.8268	0.0000	12.6557	1.3799	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Texas	TXNDT	0.0000	-0.2443	0.0000	0.0000	0.0000	101.1960	43.9964	3.0031	0.0000	43.9964	0.0000	0.0000	0.0000	16.8890	43.9964	-22.5963	56.0073	3.0031	0.0000	0.0000	1.8781	0.0000	0.0000	99.7545	43.9964	17.8855	0.0000	69.0380	0.0000	53.2077	0.0000	0.0000	51.8991	107.3368	20.1983	0.0000	55.7629	1.8781	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Utah	UTNDT	10.3163	0.0000	-100.0000	0.0000	0.0000	92.9621	0.3889	2.0450	0.0000	0.3889	0.0000	0.0000	-100.0000	-2.5985	0.3889	-0.0032	1.9347	2.0662	0.0000	0.0000	1.2646	0.0000	0.0000	-99.9999	0.3889	-84.3843	0.0130	61.8377	0.0000	1.8235	0.0000	0.0211	3397.8933	2.4936	-15.3836	0.0000	1.9347	1.2777	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Virginia	VANDT	0.0000	0.0000	0.0000	0.0000	0.0000	97.0077	10.8443	1.5317	0.0000	10.8443	0.0000	0.0000	0.0000	6.5579	10.8443	-152.2388	13.7373	1.5317	0.0000	0.0000	1.3838	0.0000	0.0000	28.0167	10.8443	5.7661	0.0000	90.4390	0.0000	42.5789	0.0000	0.0000	65.1162	54.9323	3.8224	0.0000	13.7373	1.3838	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in West Virginia	WVNDT	0.0000	0.0000	0.0000	0.0000	0.0000	119.9046	21.6172	1.9866	0.0000	27.3636	0.0000	0.0000	0.0000	9.2368	27.3636	-10.8023	27.3636	1.9866	0.0000	0.0000	2.0221	0.0000	0.0000	49.6894	27.3636	6.9646	0.0000	101.7855	0.0000	89.7493	0.0000	0.0000	0.0000	115.0908	23.6401	0.0000	27.3636	2.0221	0.0000	
